session_id,start_time,station_id,energy_kwh,duration_minutes,connector_type
1608,2024-05-17 06:00:00,STN_9,27.15,62,Type2
1609,2024-05-17 07:00:00,STN_4,10.4,39,Type2
1610,2024-05-17 07:00:00,STN_8,16.85,52,CCS
1611,2024-05-17 07:00:00,STN_9,14.65,52,CCS
1612,2024-05-17 07:00:00,STN_10,31.59,51,CHAdeMO
1613,2024-05-17 08:00:00,STN_7,23.99,35,CHAdeMO
1614,2024-05-17 09:00:00,STN_1,16.07,57,Type2
1615,2024-05-17 09:00:00,STN_4,27.46,44,Type2
1616,2024-05-17 10:00:00,STN_2,19.07,24,CHAdeMO
1617,2024-05-17 10:00:00,STN_6,14.5,64,Type2
1618,2024-05-17 10:00:00,STN_7,13.04,46,CCS
1619,2024-05-17 10:00:00,STN_10,29.05,32,Type2
1620,2024-05-17 11:00:00,STN_1,23.29,54,CHAdeMO
1621,2024-05-17 11:00:00,STN_5,22.09,73,CCS
1622,2024-05-17 11:00:00,STN_9,10.32,55,Type2
1623,2024-05-17 11:00:00,STN_10,20.79,52,Type2
1624,2024-05-17 12:00:00,STN_1,25.09,37,Type2
1625,2024-05-17 12:00:00,STN_4,23.6,26,Type2
1626,2024-05-17 12:00:00,STN_5,26.22,47,Type2
1627,2024-05-17 12:00:00,STN_8,26.47,55,CHAdeMO
1628,2024-05-17 12:00:00,STN_10,24.57,46,CCS
1629,2024-05-17 13:00:00,STN_3,15.83,37,CHAdeMO
1630,2024-05-17 13:00:00,STN_9,30.31,59,CHAdeMO
1631,2024-05-17 13:00:00,STN_10,20.33,45,CHAdeMO
1632,2024-05-17 14:00:00,STN_2,15.67,56,CCS
1633,2024-05-17 14:00:00,STN_3,26.66,64,CHAdeMO
1634,2024-05-17 14:00:00,STN_5,15.85,41,Type2
1635,2024-05-17 14:00:00,STN_9,23.62,51,Type2
1636,2024-05-17 14:00:00,STN_10,20.49,36,CHAdeMO
1637,2024-05-17 15:00:00,STN_2,28.17,52,Type2
1638,2024-05-17 15:00:00,STN_5,15.59,58,Type2
1639,2024-05-17 15:00:00,STN_7,30.19,46,Type2
1640,2024-05-17 15:00:00,STN_9,22.56,50,CCS
1641,2024-05-17 16:00:00,STN_1,15.97,45,CHAdeMO
1642,2024-05-17 16:00:00,STN_3,6.93,53,CCS
1643,2024-05-17 16:00:00,STN_7,11.07,60,Type2
1644,2024-05-17 17:00:00,STN_2,19.69,42,Type2
1645,2024-05-17 17:00:00,STN_4,17.61,42,CCS
1646,2024-05-17 17:00:00,STN_6,31.93,20,CCS
1647,2024-05-17 18:00:00,STN_5,30.94,48,Type2
1648,2024-05-17 18:00:00,STN_7,13.55,34,CCS
1649,2024-05-17 18:00:00,STN_9,33.73,35,CCS
1650,2024-05-17 19:00:00,STN_1,13.93,56,Type2
1651,2024-05-17 19:00:00,STN_2,24.37,35,CCS
1652,2024-05-17 19:00:00,STN_4,23.52,34,CCS
1653,2024-05-17 19:00:00,STN_5,29.71,55,CCS
1654,2024-05-17 19:00:00,STN_8,25.72,48,CHAdeMO
1655,2024-05-17 20:00:00,STN_1,34.33,44,CHAdeMO
1656,2024-05-17 20:00:00,STN_2,13.73,49,CCS
1657,2024-05-17 20:00:00,STN_3,36.6,34,CCS
1658,2024-05-17 20:00:00,STN_5,19.47,49,CHAdeMO
1659,2024-05-17 20:00:00,STN_7,21.62,35,CHAdeMO
1660,2024-05-17 21:00:00,STN_3,29.85,68,CHAdeMO
1661,2024-05-17 21:00:00,STN_8,23.37,35,CHAdeMO
1662,2024-05-17 21:00:00,STN_10,11.16,47,CCS
1663,2024-05-17 22:00:00,STN_1,29.73,49,Type2
1664,2024-05-17 22:00:00,STN_2,21.98,39,Type2
1665,2024-05-17 22:00:00,STN_4,14.35,53,CCS
1666,2024-05-17 22:00:00,STN_6,28.4,29,CHAdeMO
1667,2024-05-17 22:00:00,STN_8,33.13,50,Type2
1668,2024-05-17 22:00:00,STN_9,31.8,31,CHAdeMO
1669,2024-05-17 22:00:00,STN_10,12.44,43,CCS
1670,2024-05-17 23:00:00,STN_2,25.52,62,CHAdeMO
1671,2024-05-17 23:00:00,STN_3,26.94,42,CHAdeMO
1672,2024-05-17 23:00:00,STN_7,14.82,57,CCS
1673,2024-05-17 23:00:00,STN_8,15.25,61,CHAdeMO
1674,2024-05-17 23:00:00,STN_10,20.01,60,CHAdeMO
1675,2024-05-18 00:00:00,STN_2,26.75,43,Type2
1676,2024-05-18 00:00:00,STN_3,18.36,41,CCS
1677,2024-05-18 00:00:00,STN_4,25.0,45,CCS
1678,2024-05-18 00:00:00,STN_5,17.84,43,CHAdeMO
1679,2024-05-18 00:00:00,STN_6,22.55,23,Type2
1680,2024-05-18 00:00:00,STN_8,25.21,35,CHAdeMO
1681,2024-05-18 00:00:00,STN_10,13.93,28,CHAdeMO
1682,2024-05-18 01:00:00,STN_1,9.44,31,CHAdeMO
1683,2024-05-18 01:00:00,STN_4,17.04,64,Type2
1684,2024-05-18 01:00:00,STN_6,18.32,46,Type2
1685,2024-05-18 01:00:00,STN_7,24.8,46,Type2
1686,2024-05-18 01:00:00,STN_8,21.46,33,CCS
1687,2024-05-18 01:00:00,STN_10,32.16,63,Type2
1688,2024-05-18 02:00:00,STN_2,10.22,34,Type2
1689,2024-05-18 02:00:00,STN_4,20.04,35,CHAdeMO
1690,2024-05-18 02:00:00,STN_7,25.54,37,Type2
1691,2024-05-18 02:00:00,STN_10,37.16,56,CHAdeMO
1692,2024-05-18 03:00:00,STN_1,23.49,55,CCS
1693,2024-05-18 03:00:00,STN_2,29.74,39,Type2
1694,2024-05-18 03:00:00,STN_4,16.29,45,CCS
1695,2024-05-18 03:00:00,STN_7,28.03,46,Type2
1696,2024-05-18 03:00:00,STN_8,10.96,36,CCS
1697,2024-05-18 04:00:00,STN_1,21.48,44,CCS
1698,2024-05-18 04:00:00,STN_2,35.81,31,CCS
1699,2024-05-18 04:00:00,STN_3,25.54,59,CCS
1700,2024-05-18 04:00:00,STN_9,37.9,40,CCS
1701,2024-05-18 05:00:00,STN_1,25.44,50,CHAdeMO
1702,2024-05-18 05:00:00,STN_5,23.37,44,CHAdeMO
1703,2024-05-18 05:00:00,STN_6,25.05,19,Type2
1704,2024-05-18 05:00:00,STN_8,26.77,46,Type2
1705,2024-05-18 05:00:00,STN_10,20.44,65,CCS
1706,2024-05-18 06:00:00,STN_3,17.28,40,Type2
1707,2024-05-18 06:00:00,STN_4,35.94,36,Type2
1708,2024-05-18 06:00:00,STN_6,18.15,43,CCS
1709,2024-05-18 06:00:00,STN_8,27.89,47,CCS
1710,2024-05-18 07:00:00,STN_6,12.95,39,CHAdeMO
1711,2024-05-18 07:00:00,STN_7,17.75,44,CHAdeMO
1712,2024-05-18 07:00:00,STN_8,24.98,49,CCS
1713,2024-05-18 07:00:00,STN_9,9.57,55,CHAdeMO
1714,2024-05-18 07:00:00,STN_10,23.77,58,CCS
1715,2024-05-18 08:00:00,STN_6,25.11,56,CHAdeMO
1716,2024-05-18 08:00:00,STN_9,25.27,58,CCS
1717,2024-05-18 08:00:00,STN_10,25.66,44,Type2
1718,2024-05-18 09:00:00,STN_1,37.91,53,Type2
1719,2024-05-18 09:00:00,STN_5,26.02,32,CCS
1720,2024-05-18 09:00:00,STN_9,12.98,47,Type2
1721,2024-05-18 09:00:00,STN_10,23.02,38,CCS
1722,2024-05-18 10:00:00,STN_1,22.99,60,CHAdeMO
1723,2024-05-18 10:00:00,STN_2,26.87,33,Type2
1724,2024-05-18 10:00:00,STN_4,21.22,36,CCS
1725,2024-05-18 10:00:00,STN_10,19.29,40,Type2
1726,2024-05-18 11:00:00,STN_2,18.66,32,CCS
1727,2024-05-18 11:00:00,STN_4,21.11,39,Type2
1728,2024-05-18 11:00:00,STN_5,1.49,65,CHAdeMO
1729,2024-05-18 11:00:00,STN_7,29.62,41,Type2
1730,2024-05-18 11:00:00,STN_8,22.13,33,CCS
1731,2024-05-18 11:00:00,STN_9,33.87,63,Type2
1732,2024-05-18 11:00:00,STN_10,23.1,55,CCS
1733,2024-05-18 12:00:00,STN_1,23.23,31,Type2
1734,2024-05-18 12:00:00,STN_3,19.12,46,CCS
1735,2024-05-18 12:00:00,STN_4,18.82,42,CCS
1736,2024-05-18 12:00:00,STN_9,21.36,44,Type2
1737,2024-05-18 13:00:00,STN_3,22.37,34,Type2
1738,2024-05-18 13:00:00,STN_5,16.98,32,Type2
1739,2024-05-18 13:00:00,STN_10,28.84,23,Type2
1740,2024-05-18 14:00:00,STN_1,30.08,58,CCS
1741,2024-05-18 14:00:00,STN_4,19.88,18,Type2
1742,2024-05-18 14:00:00,STN_7,19.47,44,CCS
1743,2024-05-18 14:00:00,STN_8,14.93,39,CCS
1744,2024-05-18 14:00:00,STN_9,32.71,51,CHAdeMO
1745,2024-05-18 14:00:00,STN_10,15.53,29,Type2
1746,2024-05-18 15:00:00,STN_2,19.71,42,CHAdeMO
1747,2024-05-18 15:00:00,STN_3,25.47,39,Type2
1748,2024-05-18 15:00:00,STN_4,25.58,64,CHAdeMO
1749,2024-05-18 15:00:00,STN_6,27.71,44,Type2
1750,2024-05-18 15:00:00,STN_7,20.72,41,CHAdeMO
1751,2024-05-18 15:00:00,STN_8,30.26,38,CCS
1752,2024-05-18 15:00:00,STN_10,22.32,45,CCS
1753,2024-05-18 16:00:00,STN_1,18.49,31,CHAdeMO
1754,2024-05-18 16:00:00,STN_6,24.26,44,CHAdeMO
1755,2024-05-18 16:00:00,STN_7,25.5,39,CCS
1756,2024-05-18 16:00:00,STN_9,30.55,36,CCS
1757,2024-05-18 17:00:00,STN_2,33.98,27,Type2
1758,2024-05-18 17:00:00,STN_3,25.04,49,CCS
1759,2024-05-18 17:00:00,STN_4,16.43,49,CCS
1760,2024-05-18 17:00:00,STN_7,30.96,22,Type2
1761,2024-05-18 17:00:00,STN_10,25.52,20,CCS
1762,2024-05-18 18:00:00,STN_4,15.24,61,CCS
1763,2024-05-18 18:00:00,STN_7,17.93,33,Type2
1764,2024-05-18 18:00:00,STN_9,20.61,65,Type2
1765,2024-05-18 18:00:00,STN_10,9.18,34,Type2
1766,2024-05-18 19:00:00,STN_2,32.48,63,Type2
1767,2024-05-18 19:00:00,STN_3,21.28,32,CCS
1768,2024-05-18 19:00:00,STN_5,36.67,60,Type2
1769,2024-05-18 19:00:00,STN_7,26.75,36,CCS
1770,2024-05-18 19:00:00,STN_9,21.66,43,CHAdeMO
1771,2024-05-18 19:00:00,STN_10,24.32,59,CCS
1772,2024-05-18 20:00:00,STN_2,28.16,34,CCS
1773,2024-05-18 20:00:00,STN_5,31.64,48,CHAdeMO
1774,2024-05-18 20:00:00,STN_7,26.81,59,CCS
1775,2024-05-18 20:00:00,STN_8,14.22,44,Type2
1776,2024-05-18 21:00:00,STN_1,18.28,29,CHAdeMO
1777,2024-05-18 21:00:00,STN_6,24.43,70,CCS
1778,2024-05-18 21:00:00,STN_10,9.12,44,Type2
1779,2024-05-18 22:00:00,STN_1,26.48,46,CHAdeMO
1780,2024-05-18 22:00:00,STN_4,21.21,32,CHAdeMO
1781,2024-05-18 22:00:00,STN_5,23.63,37,CCS
1782,2024-05-18 22:00:00,STN_6,6.67,56,CCS
1783,2024-05-18 22:00:00,STN_7,28.71,45,Type2
1784,2024-05-18 22:00:00,STN_8,23.6,55,CHAdeMO
1785,2024-05-18 22:00:00,STN_10,23.57,54,CHAdeMO
1786,2024-05-18 23:00:00,STN_3,19.92,58,CCS
1787,2024-05-18 23:00:00,STN_7,24.25,46,Type2
1788,2024-05-19 00:00:00,STN_2,13.11,47,Type2
1789,2024-05-19 00:00:00,STN_3,16.18,38,Type2
1790,2024-05-19 00:00:00,STN_4,16.29,34,CHAdeMO
1791,2024-05-19 00:00:00,STN_5,36.87,58,CHAdeMO
1792,2024-05-19 01:00:00,STN_2,35.44,32,CCS
1793,2024-05-19 01:00:00,STN_4,22.5,32,Type2
1794,2024-05-19 01:00:00,STN_10,17.13,35,CHAdeMO
1795,2024-05-19 02:00:00,STN_1,30.68,41,CHAdeMO
1796,2024-05-19 02:00:00,STN_3,29.48,51,CHAdeMO
1797,2024-05-19 02:00:00,STN_6,38.13,30,CHAdeMO
1798,2024-05-19 02:00:00,STN_7,30.81,56,Type2
1799,2024-05-19 02:00:00,STN_9,15.19,55,CHAdeMO
1800,2024-05-19 02:00:00,STN_10,24.35,42,Type2
1801,2024-05-19 03:00:00,STN_2,16.23,37,CCS
1802,2024-05-19 03:00:00,STN_3,36.35,45,CCS
1803,2024-05-19 03:00:00,STN_4,27.47,37,CHAdeMO
1804,2024-05-19 03:00:00,STN_5,16.54,55,Type2
1805,2024-05-19 03:00:00,STN_10,12.55,40,CCS
1806,2024-05-19 04:00:00,STN_2,22.24,46,Type2
1807,2024-05-19 04:00:00,STN_3,20.75,48,Type2
1808,2024-05-19 04:00:00,STN_10,26.85,52,Type2
1809,2024-05-19 05:00:00,STN_1,15.1,42,Type2
1810,2024-05-19 05:00:00,STN_2,30.36,53,CHAdeMO
1811,2024-05-19 05:00:00,STN_4,12.39,48,Type2
1812,2024-05-19 05:00:00,STN_5,8.15,45,Type2
1813,2024-05-19 05:00:00,STN_7,35.28,35,Type2
1814,2024-05-19 05:00:00,STN_9,16.16,52,CHAdeMO
1815,2024-05-19 06:00:00,STN_3,11.2,38,Type2
1816,2024-05-19 06:00:00,STN_4,26.18,38,CCS
1817,2024-05-19 06:00:00,STN_5,20.35,52,CHAdeMO
1818,2024-05-19 06:00:00,STN_8,24.95,47,CCS
1819,2024-05-19 07:00:00,STN_1,19.63,48,Type2
1820,2024-05-19 07:00:00,STN_2,21.13,49,CCS
1821,2024-05-19 07:00:00,STN_3,18.52,43,CCS
1822,2024-05-19 07:00:00,STN_5,15.07,44,CHAdeMO
1823,2024-05-19 07:00:00,STN_6,16.32,33,CHAdeMO
1824,2024-05-19 07:00:00,STN_7,23.81,47,Type2
1825,2024-05-19 07:00:00,STN_8,27.48,40,CHAdeMO
1826,2024-05-19 07:00:00,STN_10,24.86,50,CHAdeMO
1827,2024-05-19 08:00:00,STN_3,25.11,36,CHAdeMO
1828,2024-05-19 08:00:00,STN_4,23.05,48,CHAdeMO
1829,2024-05-19 08:00:00,STN_6,22.05,24,Type2
1830,2024-05-19 08:00:00,STN_9,23.12,67,Type2
1831,2024-05-19 08:00:00,STN_10,19.48,37,CHAdeMO
1832,2024-05-19 09:00:00,STN_1,24.61,48,CCS
1833,2024-05-19 09:00:00,STN_10,30.35,32,Type2
1834,2024-05-19 10:00:00,STN_1,27.12,50,CHAdeMO
1835,2024-05-19 10:00:00,STN_2,21.0,48,CCS
1836,2024-05-19 10:00:00,STN_7,29.21,53,CCS
1837,2024-05-19 11:00:00,STN_8,14.0,53,CHAdeMO
1838,2024-05-19 11:00:00,STN_9,21.55,45,CHAdeMO
1839,2024-05-19 12:00:00,STN_1,22.51,43,Type2
1840,2024-05-19 12:00:00,STN_6,30.34,44,CCS
1841,2024-05-19 12:00:00,STN_7,14.16,41,CCS
1842,2024-05-19 12:00:00,STN_10,23.25,57,CCS
1843,2024-05-19 13:00:00,STN_1,26.22,36,CCS
1844,2024-05-19 13:00:00,STN_2,39.4,47,CHAdeMO
1845,2024-05-19 13:00:00,STN_4,30.93,43,CHAdeMO
1846,2024-05-19 14:00:00,STN_1,25.73,53,Type2
1847,2024-05-19 14:00:00,STN_3,30.53,55,CCS
1848,2024-05-19 14:00:00,STN_4,28.11,41,CCS
1849,2024-05-19 15:00:00,STN_1,18.0,48,Type2
1850,2024-05-19 15:00:00,STN_3,28.53,42,CHAdeMO
1851,2024-05-19 15:00:00,STN_4,29.46,59,CCS
1852,2024-05-19 15:00:00,STN_7,15.59,36,CHAdeMO
1853,2024-05-19 15:00:00,STN_10,21.02,48,CHAdeMO
1854,2024-05-19 16:00:00,STN_2,18.33,58,Type2
1855,2024-05-19 16:00:00,STN_3,24.97,45,Type2
1856,2024-05-19 16:00:00,STN_5,11.95,31,CCS
1857,2024-05-19 16:00:00,STN_8,23.97,23,CCS
1858,2024-05-19 16:00:00,STN_9,29.09,43,CHAdeMO
1859,2024-05-19 16:00:00,STN_10,44.7,68,Type2
1860,2024-05-19 17:00:00,STN_4,20.73,43,Type2
1861,2024-05-19 17:00:00,STN_5,28.97,62,Type2
1862,2024-05-19 17:00:00,STN_6,10.53,27,CCS
1863,2024-05-19 18:00:00,STN_4,17.65,50,CHAdeMO
1864,2024-05-19 18:00:00,STN_5,25.48,55,CCS
1865,2024-05-19 18:00:00,STN_7,13.6,21,Type2
1866,2024-05-19 18:00:00,STN_9,28.01,36,CCS
1867,2024-05-19 19:00:00,STN_5,7.87,46,Type2
1868,2024-05-19 19:00:00,STN_6,27.55,43,Type2
1869,2024-05-19 19:00:00,STN_7,18.8,43,Type2
1870,2024-05-19 19:00:00,STN_10,19.41,31,CCS
1871,2024-05-19 20:00:00,STN_2,17.0,50,Type2
1872,2024-05-19 20:00:00,STN_7,24.25,46,CHAdeMO
1873,2024-05-19 21:00:00,STN_1,15.03,43,Type2
1874,2024-05-19 21:00:00,STN_2,6.76,46,CCS
1875,2024-05-19 21:00:00,STN_3,32.0,30,CHAdeMO
1876,2024-05-19 21:00:00,STN_8,17.9,48,CHAdeMO
1877,2024-05-19 21:00:00,STN_9,30.77,40,Type2
1878,2024-05-19 21:00:00,STN_10,17.15,25,Type2
1879,2024-05-19 22:00:00,STN_2,22.72,65,CCS
1880,2024-05-19 22:00:00,STN_3,23.94,44,Type2
1881,2024-05-19 22:00:00,STN_5,24.25,44,CCS
1882,2024-05-19 22:00:00,STN_7,16.31,53,CHAdeMO
1883,2024-05-19 22:00:00,STN_10,23.58,45,Type2
1884,2024-05-19 23:00:00,STN_1,15.17,58,Type2
1885,2024-05-19 23:00:00,STN_3,26.65,39,Type2
1886,2024-05-19 23:00:00,STN_7,29.01,40,CHAdeMO
1887,2024-05-19 23:00:00,STN_8,16.53,37,CCS
1888,2024-05-19 23:00:00,STN_10,9.6,49,CCS
1889,2024-05-20 00:00:00,STN_1,9.18,32,CHAdeMO
1890,2024-05-20 00:00:00,STN_2,7.47,44,CHAdeMO
1891,2024-05-20 00:00:00,STN_5,20.95,41,CCS
1892,2024-05-20 00:00:00,STN_6,14.7,33,CHAdeMO
1893,2024-05-20 00:00:00,STN_10,25.25,39,Type2
1894,2024-05-20 01:00:00,STN_8,24.21,36,CCS
1895,2024-05-20 02:00:00,STN_1,23.27,58,Type2
1896,2024-05-20 02:00:00,STN_3,26.1,40,CCS
1897,2024-05-20 02:00:00,STN_9,23.8,42,CCS
1898,2024-05-20 02:00:00,STN_10,22.06,41,CHAdeMO
1899,2024-05-20 03:00:00,STN_3,20.85,47,Type2
1900,2024-05-20 03:00:00,STN_4,15.05,34,CCS
1901,2024-05-20 04:00:00,STN_6,12.28,28,CHAdeMO
1902,2024-05-20 04:00:00,STN_7,13.48,46,CCS
1903,2024-05-20 04:00:00,STN_9,15.75,50,Type2
1904,2024-05-20 05:00:00,STN_1,22.24,25,CHAdeMO
1905,2024-05-20 05:00:00,STN_7,26.58,53,Type2
1906,2024-05-20 05:00:00,STN_8,15.04,49,CCS
1907,2024-05-20 06:00:00,STN_6,16.0,45,CHAdeMO
1908,2024-05-20 06:00:00,STN_7,13.15,27,Type2
1909,2024-05-20 07:00:00,STN_2,19.32,43,CHAdeMO
1910,2024-05-20 07:00:00,STN_3,19.22,33,Type2
1911,2024-05-20 07:00:00,STN_4,19.2,47,Type2
1912,2024-05-20 07:00:00,STN_5,21.69,46,CHAdeMO
1913,2024-05-20 07:00:00,STN_6,17.31,56,CCS
1914,2024-05-20 07:00:00,STN_7,13.77,49,CHAdeMO
1915,2024-05-20 07:00:00,STN_8,30.27,49,CCS
1916,2024-05-20 07:00:00,STN_9,20.58,39,Type2
1917,2024-05-20 08:00:00,STN_2,29.25,30,CCS
1918,2024-05-20 08:00:00,STN_3,15.21,41,Type2
1919,2024-05-20 08:00:00,STN_8,30.66,48,CCS
1920,2024-05-20 09:00:00,STN_1,15.22,41,CHAdeMO
1921,2024-05-20 09:00:00,STN_2,17.7,37,Type2
1922,2024-05-20 09:00:00,STN_4,28.85,31,Type2
1923,2024-05-20 09:00:00,STN_5,33.26,53,Type2
1924,2024-05-20 09:00:00,STN_6,29.64,40,Type2
1925,2024-05-20 09:00:00,STN_8,20.95,30,CCS
1926,2024-05-20 09:00:00,STN_9,18.33,49,CHAdeMO
1927,2024-05-20 10:00:00,STN_1,31.07,33,CCS
1928,2024-05-20 10:00:00,STN_2,19.44,43,Type2
1929,2024-05-20 10:00:00,STN_5,12.23,50,CHAdeMO
1930,2024-05-20 10:00:00,STN_6,16.93,43,CCS
1931,2024-05-20 10:00:00,STN_7,18.84,37,Type2
1932,2024-05-20 10:00:00,STN_10,21.95,42,CCS
1933,2024-05-20 11:00:00,STN_1,19.4,37,CCS
1934,2024-05-20 11:00:00,STN_2,24.24,61,Type2
1935,2024-05-20 11:00:00,STN_3,22.98,54,Type2
1936,2024-05-20 11:00:00,STN_4,12.27,46,Type2
1937,2024-05-20 11:00:00,STN_6,14.32,30,CHAdeMO
1938,2024-05-20 11:00:00,STN_8,16.82,56,CCS
1939,2024-05-20 11:00:00,STN_9,28.65,47,CHAdeMO
1940,2024-05-20 11:00:00,STN_10,11.27,43,CCS
1941,2024-05-20 13:00:00,STN_1,24.11,46,Type2
1942,2024-05-20 13:00:00,STN_4,9.09,36,CCS
1943,2024-05-20 13:00:00,STN_5,21.55,50,CHAdeMO
1944,2024-05-20 13:00:00,STN_6,6.63,43,CCS
1945,2024-05-20 13:00:00,STN_7,23.0,53,Type2
1946,2024-05-20 13:00:00,STN_9,26.85,50,Type2
1947,2024-05-20 14:00:00,STN_3,16.4,25,CCS
1948,2024-05-20 14:00:00,STN_9,19.25,55,CCS
1949,2024-05-20 15:00:00,STN_2,31.75,52,Type2
1950,2024-05-20 15:00:00,STN_5,25.01,48,Type2
1951,2024-05-20 15:00:00,STN_6,18.11,43,Type2
1952,2024-05-20 15:00:00,STN_7,33.68,35,CHAdeMO
1953,2024-05-20 15:00:00,STN_10,33.3,41,Type2
1954,2024-05-20 16:00:00,STN_1,31.28,30,Type2
1955,2024-05-20 16:00:00,STN_3,26.1,37,CHAdeMO
1956,2024-05-20 16:00:00,STN_4,12.09,47,CCS
1957,2024-05-20 16:00:00,STN_8,29.07,36,CCS
1958,2024-05-20 16:00:00,STN_10,11.51,44,Type2
1959,2024-05-20 17:00:00,STN_4,21.39,50,CHAdeMO
1960,2024-05-20 17:00:00,STN_5,28.65,44,CHAdeMO
1961,2024-05-20 17:00:00,STN_6,34.99,47,Type2
1962,2024-05-20 17:00:00,STN_8,19.58,28,CHAdeMO
1963,2024-05-20 18:00:00,STN_2,20.16,41,CHAdeMO
1964,2024-05-20 18:00:00,STN_5,28.72,49,Type2
1965,2024-05-20 18:00:00,STN_8,13.74,46,CCS
1966,2024-05-20 18:00:00,STN_9,26.7,60,Type2
1967,2024-05-20 18:00:00,STN_10,28.21,52,CHAdeMO
1968,2024-05-20 19:00:00,STN_2,22.42,48,CHAdeMO
1969,2024-05-20 19:00:00,STN_3,30.75,31,CCS
1970,2024-05-20 19:00:00,STN_7,19.55,37,Type2
1971,2024-05-20 19:00:00,STN_8,24.65,57,CCS
1972,2024-05-20 20:00:00,STN_1,17.82,21,Type2
1973,2024-05-20 20:00:00,STN_3,19.11,54,CCS
1974,2024-05-20 20:00:00,STN_5,25.76,49,Type2
1975,2024-05-20 20:00:00,STN_7,20.04,32,Type2
1976,2024-05-20 20:00:00,STN_8,25.61,36,Type2
1977,2024-05-20 21:00:00,STN_2,37.29,50,Type2
1978,2024-05-20 21:00:00,STN_3,17.94,38,CHAdeMO
1979,2024-05-20 21:00:00,STN_5,21.35,42,CCS
1980,2024-05-20 22:00:00,STN_1,29.82,46,CHAdeMO
1981,2024-05-20 22:00:00,STN_8,16.88,63,CHAdeMO
1982,2024-05-20 23:00:00,STN_2,22.35,52,CCS
1983,2024-05-20 23:00:00,STN_3,17.74,48,Type2
1984,2024-05-20 23:00:00,STN_4,24.18,26,Type2
1985,2024-05-20 23:00:00,STN_5,36.11,57,Type2
1986,2024-05-21 00:00:00,STN_3,19.22,33,CCS
1987,2024-05-21 00:00:00,STN_6,24.43,45,CCS
1988,2024-05-21 00:00:00,STN_7,24.49,46,Type2
1989,2024-05-21 00:00:00,STN_10,25.54,59,Type2
1990,2024-05-21 01:00:00,STN_6,25.98,34,Type2
1991,2024-05-21 01:00:00,STN_8,31.54,61,CHAdeMO
1992,2024-05-21 01:00:00,STN_9,44.06,33,Type2
1993,2024-05-21 01:00:00,STN_10,23.7,24,CCS
1994,2024-05-21 02:00:00,STN_1,25.87,39,Type2
1995,2024-05-21 02:00:00,STN_5,35.46,37,CCS
1996,2024-05-21 02:00:00,STN_6,10.18,40,CHAdeMO
1997,2024-05-21 02:00:00,STN_7,8.17,52,CCS
1998,2024-05-21 02:00:00,STN_8,7.54,45,Type2
1999,2024-05-21 02:00:00,STN_9,7.46,41,Type2
2000,2024-05-21 03:00:00,STN_4,33.5,48,Type2
2001,2024-05-21 03:00:00,STN_6,15.96,44,Type2
2002,2024-05-21 04:00:00,STN_3,22.13,49,CHAdeMO
2003,2024-05-21 04:00:00,STN_6,12.43,50,CHAdeMO
2004,2024-05-21 04:00:00,STN_7,3.07,38,CHAdeMO
2005,2024-05-21 04:00:00,STN_8,18.58,51,CHAdeMO
2006,2024-05-21 04:00:00,STN_9,22.16,30,CCS
2007,2024-05-21 05:00:00,STN_1,15.11,46,CCS
2008,2024-05-21 06:00:00,STN_1,21.45,39,CCS
2009,2024-05-21 06:00:00,STN_3,18.63,51,CHAdeMO
2010,2024-05-21 06:00:00,STN_10,18.38,44,CCS
2011,2024-05-21 07:00:00,STN_1,37.19,30,Type2
2012,2024-05-21 07:00:00,STN_8,9.04,52,CCS
2013,2024-05-21 08:00:00,STN_4,17.25,41,CHAdeMO
2014,2024-05-21 08:00:00,STN_5,16.53,42,Type2
2015,2024-05-21 08:00:00,STN_10,33.19,53,CCS
2016,2024-05-21 09:00:00,STN_5,28.04,30,CHAdeMO
2017,2024-05-21 10:00:00,STN_1,13.94,16,Type2
2018,2024-05-21 10:00:00,STN_2,16.33,54,CHAdeMO
2019,2024-05-21 10:00:00,STN_4,25.62,42,CHAdeMO
2020,2024-05-21 10:00:00,STN_5,21.84,38,CCS
2021,2024-05-21 10:00:00,STN_6,23.43,52,Type2
2022,2024-05-21 10:00:00,STN_9,10.69,47,CHAdeMO
2023,2024-05-21 11:00:00,STN_2,28.53,40,CHAdeMO
2024,2024-05-21 11:00:00,STN_4,26.9,73,CCS
2025,2024-05-21 11:00:00,STN_5,21.27,48,CHAdeMO
2026,2024-05-21 11:00:00,STN_7,16.83,46,Type2
2027,2024-05-21 11:00:00,STN_8,25.22,46,CHAdeMO
2028,2024-05-21 11:00:00,STN_9,14.86,47,Type2
2029,2024-05-21 11:00:00,STN_10,32.24,49,CCS
2030,2024-05-21 12:00:00,STN_2,28.73,42,Type2
2031,2024-05-21 12:00:00,STN_5,27.25,47,CCS
2032,2024-05-21 12:00:00,STN_7,15.34,48,Type2
2033,2024-05-21 12:00:00,STN_8,15.06,38,Type2
2034,2024-05-21 13:00:00,STN_3,23.33,47,CCS
2035,2024-05-21 13:00:00,STN_4,13.68,55,Type2
2036,2024-05-21 13:00:00,STN_5,26.0,37,CHAdeMO
2037,2024-05-21 13:00:00,STN_7,11.24,43,CCS
2038,2024-05-21 13:00:00,STN_10,18.88,46,CHAdeMO
2039,2024-05-21 14:00:00,STN_2,19.46,24,CHAdeMO
2040,2024-05-21 14:00:00,STN_8,19.28,41,CCS
2041,2024-05-21 15:00:00,STN_1,26.44,38,CCS
